Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 524,288
Total batch size 524,288 => gradient accumulation steps: 1
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Muon: Grouping 80 params of shape torch.Size([1280, 1280]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([1280, 5120]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([5120, 1280]), device cuda:0, dtype torch.float32
Step 00000 | Validation bpb: 3.3011
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4270 | lrm: 1.00 | dt: 73303.53ms | tok/sec: 7,152 | mfu: 0.32 | total time: 0.00m
step 15966/21400 (74.61%) | loss: 2.850102 | grad norm: 0.1978 | lrm: 1.00 | dt: 478.83ms | tok/sec: 1,094,940 | mfu: 48.32 | total time: 128.90m
step 15967/21400 (74.61%) | loss: 2.841075 | grad norm: 0.5561 | lrm: 1.00 | dt: 479.75ms | tok/sec: 1,092,845 | mfu: 48.23 | total time: 128.91m
step 15968/21400 (74.62%) | loss: 2.843651 | grad norm: 0.2833 | lrm: 1.00 | dt: 479.07ms | tok/sec: 1,094,391 | mfu: 48.30 | total time: 128.92m
step 15969/21400 (74.62%) | loss: 2.838486 | grad norm: 0.2624 | lrm: 1.00 | dt: 478.77ms | tok/sec: 1,095,069 | mfu: 48.33 | total time: 128.93m
step 15970/21400 (74.63%) | loss: 2.838948 | grad norm: 0.2364 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,469 | mfu: 48.21 | total time: 128.93m
step 15971/21400 (74.63%) | loss: 2.842902 | grad norm: 0.1896 | lrm: 1.00 | dt: 478.55ms | tok/sec: 1,095,575 | mfu: 48.35 | total time: 128.94m
step 15972/21400 (74.64%) | loss: 2.840344 | grad norm: 0.2313 | lrm: 1.00 | dt: 481.64ms | tok/sec: 1,088,545 | mfu: 48.04 | total time: 128.95m
step 15973/21400 (74.64%) | loss: 2.842385 | grad norm: 0.2414 | lrm: 1.00 | dt: 480.74ms | tok/sec: 1,090,585 | mfu: 48.13 | total time: 128.96m
step 15974/21400 (74.64%) | loss: 2.839465 | grad norm: 0.2785 | lrm: 1.00 | dt: 480.05ms | tok/sec: 1,092,146 | mfu: 48.20 | total time: 128.97m
step 15975/21400 (74.65%) | loss: 2.845481 | grad norm: 0.2023 | lrm: 1.00 | dt: 478.19ms | tok/sec: 1,096,396 | mfu: 48.39 | total time: 128.97m
step 15976/21400 (74.65%) | loss: 2.848011 | grad norm: 0.2359 | lrm: 1.00 | dt: 478.79ms | tok/sec: 1,095,026 | mfu: 48.33 | total time: 128.98m
step 15977/21400 (74.66%) | loss: 2.848833 | grad norm: 0.1789 | lrm: 1.00 | dt: 480.37ms | tok/sec: 1,091,429 | mfu: 48.17 | total time: 128.99m
step 15978/21400 (74.66%) | loss: 2.850796 | grad norm: 0.5127 | lrm: 1.00 | dt: 477.58ms | tok/sec: 1,097,793 | mfu: 48.45 | total time: 129.00m
step 15979/21400 (74.67%) | loss: 2.851418 | grad norm: 0.1951 | lrm: 1.00 | dt: 480.33ms | tok/sec: 1,091,513 | mfu: 48.17 | total time: 129.01m
step 15980/21400 (74.67%) | loss: 2.845349 | grad norm: 0.1923 | lrm: 1.00 | dt: 479.16ms | tok/sec: 1,094,188 | mfu: 48.29 | total time: 129.01m
step 15981/21400 (74.68%) | loss: 2.847952 | grad norm: 0.2698 | lrm: 1.00 | dt: 479.40ms | tok/sec: 1,093,627 | mfu: 48.26 | total time: 129.02m
step 15982/21400 (74.68%) | loss: 2.856959 | grad norm: 0.4131 | lrm: 1.00 | dt: 480.87ms | tok/sec: 1,090,287 | mfu: 48.12 | total time: 129.03m
step 15983/21400 (74.69%) | loss: 2.865808 | grad norm: 0.1919 | lrm: 1.00 | dt: 478.42ms | tok/sec: 1,095,862 | mfu: 48.36 | total time: 129.04m
step 15984/21400 (74.69%) | loss: 2.863573 | grad norm: 0.2266 | lrm: 1.00 | dt: 480.68ms | tok/sec: 1,090,715 | mfu: 48.14 | total time: 129.05m
step 15985/21400 (74.70%) | loss: 2.861689 | grad norm: 0.2180 | lrm: 1.00 | dt: 477.59ms | tok/sec: 1,097,787 | mfu: 48.45 | total time: 129.05m
step 15986/21400 (74.70%) | loss: 2.886298 | grad norm: 0.2213 | lrm: 1.00 | dt: 480.10ms | tok/sec: 1,092,033 | mfu: 48.19 | total time: 129.06m
step 15987/21400 (74.71%) | loss: 2.891755 | grad norm: 0.2091 | lrm: 1.00 | dt: 479.17ms | tok/sec: 1,094,155 | mfu: 48.29 | total time: 129.07m
step 15988/21400 (74.71%) | loss: 2.894900 | grad norm: 0.2046 | lrm: 1.00 | dt: 479.45ms | tok/sec: 1,093,509 | mfu: 48.26 | total time: 129.08m
step 15989/21400 (74.71%) | loss: 2.899167 | grad norm: 0.2005 | lrm: 1.00 | dt: 479.52ms | tok/sec: 1,093,350 | mfu: 48.25 | total time: 129.09m
step 15990/21400 (74.72%) | loss: 2.890378 | grad norm: 0.1759 | lrm: 1.00 | dt: 478.97ms | tok/sec: 1,094,613 | mfu: 48.31 | total time: 129.09m
step 15991/21400 (74.72%) | loss: 2.884129 | grad norm: 0.2292 | lrm: 1.00 | dt: 480.49ms | tok/sec: 1,091,157 | mfu: 48.16 | total time: 129.10m
step 15992/21400 (74.73%) | loss: 2.877392 | grad norm: 0.2480 | lrm: 1.00 | dt: 479.27ms | tok/sec: 1,093,920 | mfu: 48.28 | total time: 129.11m
step 15993/21400 (74.73%) | loss: 2.877017 | grad norm: 0.2294 | lrm: 1.00 | dt: 480.28ms | tok/sec: 1,091,631 | mfu: 48.18 | total time: 129.12m
step 15994/21400 (74.74%) | loss: 2.863730 | grad norm: 0.3179 | lrm: 1.00 | dt: 479.62ms | tok/sec: 1,093,142 | mfu: 48.24 | total time: 129.13m
step 15995/21400 (74.74%) | loss: 2.867595 | grad norm: 0.2595 | lrm: 1.00 | dt: 478.13ms | tok/sec: 1,096,540 | mfu: 48.39 | total time: 129.13m
step 15996/21400 (74.75%) | loss: 2.877321 | grad norm: 0.2179 | lrm: 1.00 | dt: 479.84ms | tok/sec: 1,092,642 | mfu: 48.22 | total time: 129.14m
step 15997/21400 (74.75%) | loss: 2.876210 | grad norm: 0.2079 | lrm: 1.00 | dt: 479.89ms | tok/sec: 1,092,519 | mfu: 48.22 | total time: 129.15m
step 15998/21400 (74.76%) | loss: 2.880074 | grad norm: 0.2271 | lrm: 1.00 | dt: 479.30ms | tok/sec: 1,093,855 | mfu: 48.27 | total time: 129.16m
step 15999/21400 (74.76%) | loss: 2.878605 | grad norm: 0.2404 | lrm: 1.00 | dt: 479.20ms | tok/sec: 1,094,082 | mfu: 48.28 | total time: 129.17m
Step 16000 | Validation bpb: 0.8514
Evaluating: hellaswag_zeroshot (0-shot, type: multiple_choice)... accuracy: 0.4240 | centered: 0.2320 | time: 0.81s
Evaluating: jeopardy (10-shot, type: language_modeling)... accuracy: 0.0980 | centered: 0.0980 | time: 0.79s
Evaluating: bigbench_qa_wikidata (10-shot, type: language_modeling)... accuracy: 0.4740 | centered: 0.4740 | time: 0.80s
Evaluating: arc_easy (10-shot, type: multiple_choice)... accuracy: 0.6480 | centered: 0.5307 | time: 0.89s
Evaluating: arc_challenge (10-shot, type: multiple_choice)... accuracy: 0.3380 | centered: 0.1173 | time: 0.90s
Evaluating: copa (0-shot, type: multiple_choice)... accuracy: 0.6400 | centered: 0.2800 | time: 0.15s
Evaluating: commonsense_qa (10-shot, type: multiple_choice)... accuracy: 0.2100 | centered: 0.0125 | time: 0.92s
Evaluating: piqa (10-shot, type: multiple_choice)... accuracy: 0.6800 | centered: 0.3600 | time: 0.81s
Evaluating: openbook_qa (0-shot, type: multiple_choice)... accuracy: 0.3320 | centered: 0.1093 | time: 0.74s
Evaluating: lambada_openai (0-shot, type: language_modeling)... accuracy: 0.3340 | centered: 0.3340 | time: 0.75s
Evaluating: hellaswag (10-shot, type: multiple_choice)... accuracy: 0.4220 | centered: 0.2293 | time: 1.81s
Evaluating: winograd (0-shot, type: schema)... accuracy: 0.5861 | centered: 0.1722 | time: 0.40s
Evaluating: winogrande (0-shot, type: schema)... accuracy: 0.5160 | centered: 0.0320 | time: 0.73s
Evaluating: bigbench_dyck_languages (10-shot, type: language_modeling)... accuracy: 0.0720 | centered: 0.0720 | time: 0.81s
Evaluating: agi_eval_lsat_ar (3-shot, type: multiple_choice)... accuracy: 0.2261 | centered: 0.0326 | time: 0.59s
Evaluating: bigbench_cs_algorithms (10-shot, type: language_modeling)... accuracy: 0.4300 | centered: 0.4300 | time: 0.80s
Evaluating: bigbench_operators (10-shot, type: language_modeling)... accuracy: 0.1381 | centered: 0.1381 | time: 0.34s
Evaluating: bigbench_repeat_copy_logic (10-shot, type: language_modeling)... accuracy: 0.0000 | centered: 0.0000 | time: 0.05s
Evaluating: squad (10-shot, type: language_modeling)... accuracy: 0.1520 | centered: 0.1520 | time: 1.10s
Evaluating: coqa (0-shot, type: language_modeling)... accuracy: 0.1960 | centered: 0.1960 | time: 0.88s
Evaluating: boolq (10-shot, type: multiple_choice)... accuracy: 0.5640 | centered: -0.1474 | time: 1.31s
Evaluating: bigbench_language_identification (10-shot, type: multiple_choice)... accuracy: 0.2680 | centered: 0.1947 | time: 2.47s
Step 16000 | CORE metric: 0.1841
<|bos|>The capital of France is Paris. It is the capital of the country and the capital of the department of
<|bos|>The chemical symbol of gold is Au. It is a chemical element with the symbol Au and atomic number 79
<|bos|>If yesterday was Friday, then tomorrow will be a Saturday. The weather is going to be warm, and the sun will be
<|bos|>The opposite of hot is cold. The opposite of hot is cold. The opposite of hot is cold.
<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune,
<|bos|>My favorite color is red. I love it. I love it. I love it. I love
<|bos|>If 5*x + 3 = 13, then x is the number of times that 5*x is divided by 3. If
step 16000/21400 (74.77%) | loss: 2.871330 | grad norm: 0.3104 | lrm: 1.00 | dt: 471.18ms | tok/sec: 1,112,706 | mfu: 49.11 | total time: 129.17m
step 16001/21400 (74.77%) | loss: 2.870310 | grad norm: 0.2093 | lrm: 1.00 | dt: 473.82ms | tok/sec: 1,106,519 | mfu: 48.83 | total time: 129.18m
step 16002/21400 (74.78%) | loss: 2.874161 | grad norm: 0.2240 | lrm: 1.00 | dt: 480.89ms | tok/sec: 1,090,254 | mfu: 48.12 | total time: 129.19m
step 16003/21400 (74.78%) | loss: 2.879191 | grad norm: 0.2860 | lrm: 1.00 | dt: 476.85ms | tok/sec: 1,099,475 | mfu: 48.52 | total time: 129.20m
step 16004/21400 (74.79%) | loss: 2.882180 | grad norm: 0.2029 | lrm: 1.00 | dt: 479.51ms | tok/sec: 1,093,387 | mfu: 48.25 | total time: 129.21m
step 16005/21400 (74.79%) | loss: 2.870002 | grad norm: 0.2041 | lrm: 1.00 | dt: 481.72ms | tok/sec: 1,088,359 | mfu: 48.03 | total time: 129.21m
step 16006/21400 (74.79%) | loss: 2.862975 | grad norm: 0.3089 | lrm: 1.00 | dt: 479.99ms | tok/sec: 1,092,299 | mfu: 48.21 | total time: 129.22m
step 16007/21400 (74.80%) | loss: 2.861671 | grad norm: 0.3861 | lrm: 1.00 | dt: 479.55ms | tok/sec: 1,093,288 | mfu: 48.25 | total time: 129.23m
step 16008/21400 (74.80%) | loss: 2.867815 | grad norm: 0.9191 | lrm: 1.00 | dt: 481.80ms | tok/sec: 1,088,178 | mfu: 48.02 | total time: 129.24m
step 16009/21400 (74.81%) | loss: 2.863328 | grad norm: 0.4582 | lrm: 1.00 | dt: 478.39ms | tok/sec: 1,095,953 | mfu: 48.37 | total time: 129.25m
step 16010/21400 (74.81%) | loss: 2.864686 | grad norm: 0.2318 | lrm: 1.00 | dt: 476.82ms | tok/sec: 1,099,558 | mfu: 48.53 | total time: 129.25m
step 16011/21400 (74.82%) | loss: 2.861634 | grad norm: 0.2931 | lrm: 1.00 | dt: 478.11ms | tok/sec: 1,096,591 | mfu: 48.40 | total time: 129.26m
step 16012/21400 (74.82%) | loss: 2.868828 | grad norm: 0.2316 | lrm: 1.00 | dt: 477.44ms | tok/sec: 1,098,124 | mfu: 48.46 | total time: 129.27m
step 16013/21400 (74.83%) | loss: 2.877107 | grad norm: 0.2426 | lrm: 1.00 | dt: 477.00ms | tok/sec: 1,099,125 | mfu: 48.51 | total time: 129.28m
step 16014/21400 (74.83%) | loss: 2.871095 | grad norm: 0.5385 | lrm: 1.00 | dt: 479.48ms | tok/sec: 1,093,454 | mfu: 48.26 | total time: 129.29m
step 16015/21400 (74.84%) | loss: 2.852720 | grad norm: 0.2330 | lrm: 1.00 | dt: 478.90ms | tok/sec: 1,094,768 | mfu: 48.31 | total time: 129.29m
step 16016/21400 (74.84%) | loss: 2.874817 | grad norm: 0.2332 | lrm: 1.00 | dt: 478.58ms | tok/sec: 1,095,513 | mfu: 48.35 | total time: 129.30m
step 16017/21400 (74.85%) | loss: 2.876365 | grad norm: 0.2733 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,473 | mfu: 48.21 | total time: 129.31m
step 16018/21400 (74.85%) | loss: 2.861849 | grad norm: 0.1967 | lrm: 1.00 | dt: 478.63ms | tok/sec: 1,095,386 | mfu: 48.34 | total time: 129.32m
step 16019/21400 (74.86%) | loss: 2.860171 | grad norm: 0.2153 | lrm: 1.00 | dt: 478.04ms | tok/sec: 1,096,738 | mfu: 48.40 | total time: 129.33m
step 16020/21400 (74.86%) | loss: 2.865111 | grad norm: 0.2534 | lrm: 1.00 | dt: 479.04ms | tok/sec: 1,094,457 | mfu: 48.30 | total time: 129.33m
step 16021/21400 (74.86%) | loss: 2.858987 | grad norm: 0.2260 | lrm: 1.00 | dt: 477.82ms | tok/sec: 1,097,252 | mfu: 48.42 | total time: 129.34m
step 16022/21400 (74.87%) | loss: 2.846811 | grad norm: 0.2785 | lrm: 1.00 | dt: 477.56ms | tok/sec: 1,097,844 | mfu: 48.45 | total time: 129.35m
step 16023/21400 (74.87%) | loss: 2.845096 | grad norm: 0.1958 | lrm: 1.00 | dt: 478.46ms | tok/sec: 1,095,771 | mfu: 48.36 | total time: 129.36m
step 16024/21400 (74.88%) | loss: 2.846359 | grad norm: 0.8444 | lrm: 1.00 | dt: 478.75ms | tok/sec: 1,095,108 | mfu: 48.33 | total time: 129.36m
step 16025/21400 (74.88%) | loss: 2.838716 | grad norm: 0.6175 | lrm: 1.00 | dt: 477.65ms | tok/sec: 1,097,635 | mfu: 48.44 | total time: 129.37m
step 16026/21400 (74.89%) | loss: 2.840420 | grad norm: 0.1914 | lrm: 1.00 | dt: 477.10ms | tok/sec: 1,098,906 | mfu: 48.50 | total time: 129.38m
step 16027/21400 (74.89%) | loss: 2.854853 | grad norm: 0.3447 | lrm: 1.00 | dt: 478.03ms | tok/sec: 1,096,758 | mfu: 48.40 | total time: 129.39m
step 16028/21400 (74.90%) | loss: 2.855079 | grad norm: 0.2033 | lrm: 1.00 | dt: 478.05ms | tok/sec: 1,096,720 | mfu: 48.40 | total time: 129.40m
step 16029/21400 (74.90%) | loss: 2.858679 | grad norm: 0.2413 | lrm: 1.00 | dt: 479.58ms | tok/sec: 1,093,219 | mfu: 48.25 | total time: 129.40m
step 16030/21400 (74.91%) | loss: 2.861469 | grad norm: 0.2005 | lrm: 1.00 | dt: 479.28ms | tok/sec: 1,093,899 | mfu: 48.28 | total time: 129.41m
step 16031/21400 (74.91%) | loss: 2.860675 | grad norm: 0.1848 | lrm: 1.00 | dt: 481.41ms | tok/sec: 1,089,065 | mfu: 48.06 | total time: 129.42m
step 16032/21400 (74.92%) | loss: 2.862480 | grad norm: 0.2031 | lrm: 1.00 | dt: 478.52ms | tok/sec: 1,095,643 | mfu: 48.35 | total time: 129.43m
step 16033/21400 (74.92%) | loss: 2.872622 | grad norm: 0.2018 | lrm: 1.00 | dt: 480.99ms | tok/sec: 1,090,014 | mfu: 48.10 | total time: 129.44m
step 16034/21400 (74.93%) | loss: 2.876452 | grad norm: 0.3753 | lrm: 1.00 | dt: 479.79ms | tok/sec: 1,092,752 | mfu: 48.23 | total time: 129.44m
step 16035/21400 (74.93%) | loss: 2.875248 | grad norm: 0.2058 | lrm: 1.00 | dt: 478.83ms | tok/sec: 1,094,935 | mfu: 48.32 | total time: 129.45m
step 16036/21400 (74.93%) | loss: 2.866406 | grad norm: 0.3604 | lrm: 1.00 | dt: 480.08ms | tok/sec: 1,092,088 | mfu: 48.20 | total time: 129.46m
step 16037/21400 (74.94%) | loss: 2.871687 | grad norm: 0.1929 | lrm: 1.00 | dt: 479.83ms | tok/sec: 1,092,657 | mfu: 48.22 | total time: 129.47m
step 16038/21400 (74.94%) | loss: 2.867530 | grad norm: 0.2019 | lrm: 1.00 | dt: 478.03ms | tok/sec: 1,096,759 | mfu: 48.40 | total time: 129.48m
step 16039/21400 (74.95%) | loss: 2.857991 | grad norm: 0.2990 | lrm: 1.00 | dt: 479.31ms | tok/sec: 1,093,844 | mfu: 48.27 | total time: 129.48m
step 16040/21400 (74.95%) | loss: 2.862690 | grad norm: 0.3130 | lrm: 1.00 | dt: 480.14ms | tok/sec: 1,091,950 | mfu: 48.19 | total time: 129.49m
step 16041/21400 (74.96%) | loss: 2.865183 | grad norm: 0.2154 | lrm: 1.00 | dt: 479.74ms | tok/sec: 1,092,853 | mfu: 48.23 | total time: 129.50m
step 16042/21400 (74.96%) | loss: 2.868198 | grad norm: 0.2494 | lrm: 1.00 | dt: 476.61ms | tok/sec: 1,100,036 | mfu: 48.55 | total time: 129.51m
step 16043/21400 (74.97%) | loss: 2.868651 | grad norm: 0.2099 | lrm: 1.00 | dt: 479.46ms | tok/sec: 1,093,490 | mfu: 48.26 | total time: 129.52m
step 16044/21400 (74.97%) | loss: 2.859547 | grad norm: 0.1842 | lrm: 1.00 | dt: 479.59ms | tok/sec: 1,093,193 | mfu: 48.25 | total time: 129.52m
step 16045/21400 (74.98%) | loss: 2.863600 | grad norm: 0.2198 | lrm: 1.00 | dt: 481.53ms | tok/sec: 1,088,802 | mfu: 48.05 | total time: 129.53m
step 16046/21400 (74.98%) | loss: 2.864123 | grad norm: 0.2175 | lrm: 1.00 | dt: 479.36ms | tok/sec: 1,093,731 | mfu: 48.27 | total time: 129.54m
step 16047/21400 (74.99%) | loss: 2.863857 | grad norm: 0.3689 | lrm: 1.00 | dt: 479.23ms | tok/sec: 1,094,019 | mfu: 48.28 | total time: 129.55m
step 16048/21400 (74.99%) | loss: 2.863888 | grad norm: 0.2454 | lrm: 1.00 | dt: 476.21ms | tok/sec: 1,100,949 | mfu: 48.59 | total time: 129.56m
step 16049/21400 (75.00%) | loss: 2.859718 | grad norm: 0.2118 | lrm: 1.00 | dt: 480.51ms | tok/sec: 1,091,111 | mfu: 48.15 | total time: 129.56m
step 16050/21400 (75.00%) | loss: 2.857552 | grad norm: 0.2121 | lrm: 1.00 | dt: 480.28ms | tok/sec: 1,091,636 | mfu: 48.18 | total time: 129.57m
step 16051/21400 (75.00%) | loss: 2.881617 | grad norm: 0.3100 | lrm: 1.00 | dt: 477.62ms | tok/sec: 1,097,705 | mfu: 48.44 | total time: 129.58m
step 16052/21400 (75.01%) | loss: 2.917212 | grad norm: 0.5931 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,477 | mfu: 48.21 | total time: 129.59m
step 16053/21400 (75.01%) | loss: 2.911361 | grad norm: 0.3049 | lrm: 1.00 | dt: 478.82ms | tok/sec: 1,094,954 | mfu: 48.32 | total time: 129.60m
step 16054/21400 (75.02%) | loss: 2.899849 | grad norm: 0.1867 | lrm: 1.00 | dt: 479.80ms | tok/sec: 1,092,716 | mfu: 48.22 | total time: 129.60m
step 16055/21400 (75.02%) | loss: 2.895863 | grad norm: 0.2820 | lrm: 1.00 | dt: 478.69ms | tok/sec: 1,095,256 | mfu: 48.34 | total time: 129.61m
step 16056/21400 (75.03%) | loss: 2.898336 | grad norm: 0.2040 | lrm: 1.00 | dt: 478.82ms | tok/sec: 1,094,965 | mfu: 48.32 | total time: 129.62m
step 16057/21400 (75.03%) | loss: 2.892502 | grad norm: 0.2465 | lrm: 1.00 | dt: 478.54ms | tok/sec: 1,095,601 | mfu: 48.35 | total time: 129.63m
step 16058/21400 (75.04%) | loss: 2.888158 | grad norm: 0.2438 | lrm: 1.00 | dt: 479.73ms | tok/sec: 1,092,883 | mfu: 48.23 | total time: 129.64m
step 16059/21400 (75.04%) | loss: 2.899913 | grad norm: 0.2686 | lrm: 1.00 | dt: 478.21ms | tok/sec: 1,096,359 | mfu: 48.38 | total time: 129.64m
step 16060/21400 (75.05%) | loss: 2.879713 | grad norm: 0.1973 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,480 | mfu: 48.21 | total time: 129.65m
step 16061/21400 (75.05%) | loss: 2.872463 | grad norm: 0.2391 | lrm: 1.00 | dt: 481.40ms | tok/sec: 1,089,082 | mfu: 48.06 | total time: 129.66m
step 16062/21400 (75.06%) | loss: 2.879708 | grad norm: 0.2359 | lrm: 1.00 | dt: 478.16ms | tok/sec: 1,096,479 | mfu: 48.39 | total time: 129.67m
step 16063/21400 (75.06%) | loss: 2.887794 | grad norm: 0.2282 | lrm: 1.00 | dt: 481.26ms | tok/sec: 1,089,410 | mfu: 48.08 | total time: 129.68m
step 16064/21400 (75.07%) | loss: 2.891005 | grad norm: 0.3648 | lrm: 1.00 | dt: 477.71ms | tok/sec: 1,097,509 | mfu: 48.44 | total time: 129.68m
step 16065/21400 (75.07%) | loss: 2.886456 | grad norm: 0.2297 | lrm: 1.00 | dt: 479.98ms | tok/sec: 1,092,321 | mfu: 48.21 | total time: 129.69m
step 16066/21400 (75.07%) | loss: 2.879013 | grad norm: 0.2393 | lrm: 1.00 | dt: 479.79ms | tok/sec: 1,092,733 | mfu: 48.22 | total time: 129.70m
step 16067/21400 (75.08%) | loss: 2.869935 | grad norm: 0.2075 | lrm: 1.00 | dt: 479.58ms | tok/sec: 1,093,226 | mfu: 48.25 | total time: 129.71m
step 16068/21400 (75.08%) | loss: 2.867386 | grad norm: 0.2384 | lrm: 1.00 | dt: 478.40ms | tok/sec: 1,095,925 | mfu: 48.37 | total time: 129.72m
step 16069/21400 (75.09%) | loss: 2.864987 | grad norm: 0.1984 | lrm: 1.00 | dt: 477.10ms | tok/sec: 1,098,900 | mfu: 48.50 | total time: 129.72m
step 16070/21400 (75.09%) | loss: 2.864394 | grad norm: 0.1957 | lrm: 1.00 | dt: 480.79ms | tok/sec: 1,090,466 | mfu: 48.12 | total time: 129.73m
step 16071/21400 (75.10%) | loss: 2.852579 | grad norm: 0.5071 | lrm: 1.00 | dt: 480.10ms | tok/sec: 1,092,043 | mfu: 48.19 | total time: 129.74m
step 16072/21400 (75.10%) | loss: 2.851523 | grad norm: 0.2796 | lrm: 1.00 | dt: 478.72ms | tok/sec: 1,095,193 | mfu: 48.33 | total time: 129.75m
step 16073/21400 (75.11%) | loss: 2.863563 | grad norm: 0.2394 | lrm: 1.00 | dt: 479.95ms | tok/sec: 1,092,385 | mfu: 48.21 | total time: 129.76m
step 16074/21400 (75.11%) | loss: 2.864244 | grad norm: 0.2008 | lrm: 1.00 | dt: 479.04ms | tok/sec: 1,094,463 | mfu: 48.30 | total time: 129.76m
step 16075/21400 (75.12%) | loss: 2.861526 | grad norm: 0.3534 | lrm: 1.00 | dt: 479.18ms | tok/sec: 1,094,137 | mfu: 48.29 | total time: 129.77m
step 16076/21400 (75.12%) | loss: 2.851798 | grad norm: 0.2964 | lrm: 1.00 | dt: 477.57ms | tok/sec: 1,097,830 | mfu: 48.45 | total time: 129.78m
step 16077/21400 (75.13%) | loss: 2.843020 | grad norm: 0.3369 | lrm: 1.00 | dt: 479.20ms | tok/sec: 1,094,099 | mfu: 48.29 | total time: 129.79m
step 16078/21400 (75.13%) | loss: 2.846501 | grad norm: 0.2314 | lrm: 1.00 | dt: 478.50ms | tok/sec: 1,095,688 | mfu: 48.36 | total time: 129.80m
step 16079/21400 (75.14%) | loss: 2.856558 | grad norm: 0.4126 | lrm: 1.00 | dt: 478.80ms | tok/sec: 1,094,994 | mfu: 48.32 | total time: 129.80m
step 16080/21400 (75.14%) | loss: 2.843302 | grad norm: 0.3050 | lrm: 1.00 | dt: 478.56ms | tok/sec: 1,095,545 | mfu: 48.35 | total time: 129.81m
step 16081/21400 (75.14%) | loss: 2.830906 | grad norm: 0.2767 | lrm: 1.00 | dt: 477.64ms | tok/sec: 1,097,674 | mfu: 48.44 | total time: 129.82m
step 16082/21400 (75.15%) | loss: 2.832591 | grad norm: 0.2073 | lrm: 1.00 | dt: 477.06ms | tok/sec: 1,099,006 | mfu: 48.50 | total time: 129.83m
step 16083/21400 (75.15%) | loss: 2.849743 | grad norm: 0.2742 | lrm: 1.00 | dt: 477.59ms | tok/sec: 1,097,778 | mfu: 48.45 | total time: 129.84m
step 16084/21400 (75.16%) | loss: 2.845046 | grad norm: 0.2112 | lrm: 1.00 | dt: 478.48ms | tok/sec: 1,095,735 | mfu: 48.36 | total time: 129.84m
step 16085/21400 (75.16%) | loss: 2.856609 | grad norm: 0.3436 | lrm: 1.00 | dt: 480.69ms | tok/sec: 1,090,690 | mfu: 48.13 | total time: 129.85m
step 16086/21400 (75.17%) | loss: 2.843091 | grad norm: 0.2084 | lrm: 1.00 | dt: 478.45ms | tok/sec: 1,095,811 | mfu: 48.36 | total time: 129.86m
step 16087/21400 (75.17%) | loss: 2.844179 | grad norm: 0.3479 | lrm: 1.00 | dt: 479.72ms | tok/sec: 1,092,903 | mfu: 48.23 | total time: 129.87m
step 16088/21400 (75.18%) | loss: 2.845019 | grad norm: 0.2558 | lrm: 1.00 | dt: 479.49ms | tok/sec: 1,093,439 | mfu: 48.26 | total time: 129.88m
step 16089/21400 (75.18%) | loss: 2.854106 | grad norm: 0.4174 | lrm: 1.00 | dt: 480.29ms | tok/sec: 1,091,605 | mfu: 48.18 | total time: 129.88m
step 16090/21400 (75.19%) | loss: 2.861992 | grad norm: 0.2973 | lrm: 1.00 | dt: 478.93ms | tok/sec: 1,094,696 | mfu: 48.31 | total time: 129.89m
step 16091/21400 (75.19%) | loss: 2.891483 | grad norm: 0.3263 | lrm: 1.00 | dt: 476.44ms | tok/sec: 1,100,429 | mfu: 48.56 | total time: 129.90m
step 16092/21400 (75.20%) | loss: 2.892291 | grad norm: 0.2136 | lrm: 1.00 | dt: 480.73ms | tok/sec: 1,090,598 | mfu: 48.13 | total time: 129.91m
step 16093/21400 (75.20%) | loss: 2.889069 | grad norm: 0.3330 | lrm: 1.00 | dt: 491.64ms | tok/sec: 1,066,398 | mfu: 47.06 | total time: 129.92m
step 16094/21400 (75.21%) | loss: 2.905620 | grad norm: 0.6420 | lrm: 1.00 | dt: 476.43ms | tok/sec: 1,100,451 | mfu: 48.57 | total time: 129.92m
step 16095/21400 (75.21%) | loss: 2.913980 | grad norm: 0.3458 | lrm: 1.00 | dt: 478.59ms | tok/sec: 1,095,482 | mfu: 48.35 | total time: 129.93m
step 16096/21400 (75.21%) | loss: 2.920538 | grad norm: 0.2439 | lrm: 1.00 | dt: 477.27ms | tok/sec: 1,098,509 | mfu: 48.48 | total time: 129.94m
step 16097/21400 (75.22%) | loss: 2.914267 | grad norm: 0.3419 | lrm: 1.00 | dt: 479.12ms | tok/sec: 1,094,274 | mfu: 48.29 | total time: 129.95m
